[ T-Gshow ]
    title = [t-gshow] in xyz mesh
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin =  -30.00000      # minimum value of x-mesh points
     xmax =   180.0000      # maximum value of x-mesh points
#    xdel =  0.4200000      # mesh width of x-mesh points
       nx =    500          # number of x-mesh points
   y-type =    1            # y-mesh is given by the below data
       ny =      1          # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
           -2.00000E+01  0.00000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -80.00000      # minimum value of z-mesh points
     zmax =   150.0000      # maximum value of z-mesh points
#    zdel =  0.4600000      # mesh width of z-mesh points
       nz =    500          # number of z-mesh points
     axis =   xz            # axis of output
     file = 2d_xz_BSAORNL.dat  # file name of output for the above axis
   output =    2            # (D=2) 1:bnd, 2:bnd+mat, 3:bnd+num 4:bnd+mat+num
    ginfo =    1            # (D=0) 0:no, 1:show in graph, 2:add file
    resol =    1            # (D=1) resolution of gshow or rshow
    width = 0.5000000       # (D=0.5) width of lines for gshow or rshow
   epsout =    1            # (D=0) generate eps file by ANGEL
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :        1004 (  0)      125501 (  0)      126505 (  0)

#------------------------------------------------------------------------------
  1.504591E+02  2.819389E+01
  1.504591E+02  2.861557E+01
  1.504591E+02  2.903725E+01
  1.504591E+02  2.945892E+01
  1.504591E+02  2.988060E+01
  1.504591E+02  3.030228E+01
  1.504591E+02  3.072395E+01
  1.504591E+02  3.114563E+01
  1.504591E+02  3.156731E+01
  1.504591E+02  3.198898E+01
  1.504591E+02  3.241066E+01
  1.504591E+02  3.283234E+01
  1.504591E+02  3.325401E+01
  1.504591E+02  3.367569E+01
  1.504591E+02  3.409737E+01
  1.504591E+02  3.451904E+01
  1.504591E+02  3.494072E+01
  1.504591E+02  3.536240E+01
  1.504591E+02  3.578407E+01
  1.504591E+02  3.620575E+01
  1.504591E+02  3.662743E+01
  1.504591E+02  3.704910E+01
  1.504591E+02  3.747078E+01
  1.504591E+02  3.789246E+01
  1.504591E+02  3.831413E+01
  1.504591E+02  3.873581E+01
  1.504591E+02  3.915749E+01
  1.504591E+02  3.957916E+01
  1.504591E+02  4.000084E+01
  1.504591E+02  4.042251E+01
  1.504591E+02  4.084419E+01
  1.504591E+02  4.126587E+01
  1.504591E+02  4.168754E+01
  1.504591E+02  4.210922E+01
  1.504591E+02  4.253090E+01
  1.504591E+02  4.295257E+01
  1.504591E+02  4.337425E+01
  1.504591E+02  4.379593E+01
  1.504591E+02  4.421760E+01
  1.504591E+02  4.463928E+01
  1.504591E+02  4.506096E+01
  1.504591E+02  4.548263E+01
  1.504591E+02  4.590431E+01
  1.504591E+02  4.632599E+01
  1.504591E+02  4.674766E+01
  1.504591E+02  4.716934E+01
  1.504591E+02  4.759102E+01
  1.504591E+02  4.801269E+01
  1.504591E+02  4.843437E+01
  1.504591E+02  4.885605E+01
  1.504591E+02  4.927772E+01
  1.504591E+02  4.969940E+01
  1.504591E+02  5.012108E+01
  1.504591E+02  5.054275E+01
  1.504591E+02  5.096443E+01
  1.504591E+02  5.138611E+01
  1.504591E+02  5.180778E+01
  1.504591E+02  5.222946E+01
  1.504591E+02  5.265114E+01
  1.504591E+02  5.307281E+01
  1.504591E+02  5.349449E+01
  1.504591E+02  5.391617E+01
  1.504591E+02  5.433784E+01
  1.504591E+02  5.475952E+01
  1.504591E+02  5.518120E+01
  1.504591E+02  5.560287E+01
  1.504591E+02  5.602455E+01
  1.504591E+02  5.644623E+01
  1.504591E+02  5.686790E+01
  1.504591E+02  5.728958E+01
  1.504591E+02  5.771126E+01
  1.504591E+02  5.813293E+01
  1.504591E+02  5.855461E+01
  1.504591E+02  5.897629E+01
  1.504591E+02  5.939796E+01
  1.504591E+02  5.981964E+01
  1.504591E+02  6.024132E+01
  1.504591E+02  6.066299E+01
  1.504591E+02  6.108467E+01
  1.504591E+02  6.150635E+01
  1.504591E+02  6.192802E+01
  1.504591E+02  6.234970E+01
  1.504591E+02  6.277138E+01
  1.504591E+02  6.319305E+01
  1.504591E+02  6.361473E+01
  1.504591E+02  6.403641E+01
  1.504591E+02  6.445808E+01
  1.504591E+02  6.487976E+01
  1.504591E+02  6.530144E+01
  1.504591E+02  6.572311E+01
  1.504591E+02  6.614479E+01
  1.504591E+02  6.656647E+01
  1.504591E+02  6.698814E+01
  1.504591E+02  6.740982E+01
  1.504591E+02  6.783150E+01
  1.504591E+02  6.825317E+01
  1.504591E+02  6.867485E+01
  1.504591E+02  6.909653E+01
  1.504591E+02  6.951820E+01
  1.504591E+02  6.993988E+01
  1.504591E+02  7.036156E+01
  1.504591E+02  7.078323E+01
  1.504591E+02  7.120491E+01
  1.504591E+02  7.162659E+01
  1.504591E+02  7.204826E+01
  1.504591E+02  7.246994E+01
  1.504591E+02  7.289162E+01
  1.504591E+02  7.331329E+01
  1.504591E+02  7.373497E+01
  1.504591E+02  7.415665E+01
  1.504591E+02  7.457832E+01
  1.504591E+02  7.500000E+01
  1.504591E+02  7.542168E+01
  1.504591E+02  7.584335E+01
  1.504591E+02  7.626503E+01
  1.504591E+02  7.668671E+01
  1.504591E+02  7.710838E+01
  1.504591E+02  7.753006E+01
  1.504591E+02  7.795174E+01
  1.504591E+02  7.837341E+01
  1.504591E+02  7.879509E+01
  1.504591E+02  7.921677E+01
  1.504591E+02  7.963844E+01
  1.504591E+02  8.006012E+01
  1.504591E+02  8.048180E+01
  1.504591E+02  8.090347E+01
  1.504591E+02  8.132515E+01
  1.504591E+02  8.174683E+01
  1.504591E+02  8.216850E+01
  1.504591E+02  8.259018E+01
  1.504591E+02  8.301186E+01
  1.504591E+02  8.343353E+01
  1.504591E+02  8.385521E+01
  1.504591E+02  8.427689E+01
  1.504591E+02  8.469856E+01
  1.504591E+02  8.512024E+01
  1.504591E+02  8.554192E+01
  1.504591E+02  8.596359E+01
  1.504591E+02  8.638527E+01
  1.504591E+02  8.680695E+01
  1.504591E+02  8.722862E+01
  1.504591E+02  8.765030E+01
  1.504591E+02  8.807198E+01
  1.504591E+02  8.849365E+01
  1.504591E+02  8.891533E+01
  1.504591E+02  8.933701E+01
  1.504591E+02  8.975868E+01
  1.504591E+02  9.018036E+01
  1.504591E+02  9.060204E+01
  1.504591E+02  9.102371E+01
  1.504591E+02  9.144539E+01
  1.504591E+02  9.186707E+01
  1.504591E+02  9.228874E+01
  1.504591E+02  9.271042E+01
  1.504591E+02  9.313210E+01
  1.504591E+02  9.355377E+01
  1.504591E+02  9.397545E+01
  1.504591E+02  9.439713E+01
  1.504591E+02  9.481880E+01
  1.504591E+02  9.524048E+01
  1.504591E+02  9.566216E+01
  1.504591E+02  9.608383E+01
  1.504591E+02  9.650551E+01
  1.504591E+02  9.692719E+01
  1.504591E+02  9.734886E+01
  1.504591E+02  9.777054E+01
  1.504591E+02  9.819222E+01
  1.504591E+02  9.861389E+01
  1.504591E+02  9.903557E+01
  1.504591E+02  9.945725E+01
  1.504591E+02  9.987892E+01
  1.504591E+02  1.003006E+02
  1.504591E+02  1.007223E+02
  1.504591E+02  1.011440E+02
  1.504591E+02  1.015656E+02
  1.504591E+02  1.019873E+02
  1.504591E+02  1.024090E+02
  1.504591E+02  1.028307E+02
  1.504591E+02  1.032523E+02
  1.504591E+02  1.036740E+02
  1.504591E+02  1.040957E+02
  1.504591E+02  1.045174E+02
  1.504591E+02  1.049390E+02
  1.504591E+02  1.053607E+02
  1.504591E+02  1.057824E+02
  1.504591E+02  1.062041E+02
  1.504591E+02  1.066257E+02
  1.504591E+02  1.070474E+02
  1.504591E+02  1.074691E+02
  1.504591E+02  1.078908E+02
  1.504591E+02  1.083125E+02
  1.504591E+02  1.087341E+02
  1.504591E+02  1.091558E+02
  1.504591E+02  1.095775E+02
  1.504591E+02  1.099992E+02
  1.504591E+02  1.104208E+02
  1.504591E+02  1.108425E+02
  1.504591E+02  1.112642E+02
  1.504591E+02  1.116859E+02
  1.504591E+02  1.121075E+02
  1.504591E+02  1.125292E+02
  1.504591E+02  1.129509E+02
  1.504591E+02  1.133726E+02
  1.504591E+02  1.137943E+02
  1.504591E+02  1.142159E+02
  1.504591E+02  1.146376E+02
  1.504591E+02  1.150593E+02
  1.504591E+02  1.154810E+02
  1.504591E+02  1.159026E+02
  1.504591E+02  1.163243E+02
  1.504591E+02  1.167460E+02
  1.504591E+02  1.171677E+02
  1.504591E+02  1.175893E+02
  1.504591E+02  1.180110E+02
  1.504591E+02  1.184327E+02
  1.504591E+02  1.188544E+02
  1.504591E+02  1.192760E+02
  1.504591E+02  1.196977E+02
  1.504591E+02  1.201194E+02
  1.504591E+02  1.205411E+02
  1.504591E+02  1.209628E+02
  1.504591E+02  1.213844E+02
  1.504591E+02  1.218061E+02
  1.504591E+02  1.222278E+02
  1.504591E+02  1.226495E+02
  1.504591E+02  1.230711E+02
  1.504591E+02  1.234928E+02
  1.504591E+02  1.239145E+02
  1.504591E+02  1.243362E+02
  1.504591E+02  1.247578E+02
  1.504591E+02  1.251795E+02
  1.504591E+02  1.256012E+02
  1.504591E+02  1.260229E+02
  1.504591E+02  1.264446E+02
  1.504591E+02  1.268662E+02
  1.504591E+02  1.272879E+02
  1.504591E+02  1.277096E+02
  1.504591E+02  1.281313E+02
  1.504591E+02  1.285529E+02
  1.504591E+02  1.289746E+02
  1.504591E+02  1.293963E+02
  1.504591E+02  1.298180E+02
  1.504591E+02  1.302396E+02
  1.504591E+02  1.306613E+02
  1.504591E+02  1.310830E+02
  1.504591E+02  1.315047E+02
  1.504591E+02  1.319263E+02
  1.504591E+02  1.323480E+02
  1.504591E+02  1.327697E+02
  1.504591E+02  1.331914E+02
  1.504591E+02  1.336131E+02
  1.504591E+02  1.340347E+02
  1.504591E+02  1.344564E+02
  1.504591E+02  1.348781E+02
  1.504591E+02  1.352998E+02
  1.504591E+02  1.357214E+02
  1.504591E+02  1.361431E+02
  1.504591E+02  1.365648E+02
  1.504591E+02  1.369865E+02
  1.504591E+02  1.374081E+02
  1.504591E+02  1.378298E+02
  1.504591E+02  1.382515E+02
  1.504591E+02  1.386732E+02
  1.504591E+02  1.390949E+02
  1.504591E+02  1.395165E+02
  1.504591E+02  1.399382E+02
  1.504591E+02  1.403599E+02
  1.504591E+02  1.407816E+02
  1.504591E+02  1.412032E+02
  1.504591E+02  1.416249E+02
  1.504591E+02  1.420466E+02
  1.504591E+02  1.424683E+02
  1.504591E+02  1.428899E+02
  1.504591E+02  1.433116E+02
  1.504591E+02  1.437333E+02
  1.504591E+02  1.441550E+02
  1.504591E+02  1.445766E+02
  1.504591E+02  1.449983E+02
  1.504591E+02  1.454200E+02
  1.504591E+02  1.458417E+02
  1.504591E+02  1.462634E+02
  1.504591E+02  1.466850E+02
  1.504591E+02  1.471067E+02
  1.504591E+02  1.475284E+02
  1.504591E+02  1.479501E+02
  1.504591E+02  1.483717E+02
  1.504591E+02  1.487934E+02
  1.504591E+02  1.492151E+02
  1.504591E+02  1.496368E+02
  1.504591E+02  1.500584E+02
  1.504591E+02  1.504801E+02
  1.504591E+02  1.509018E+02
  1.504591E+02  1.513235E+02
  1.504591E+02  1.517451E+02
  1.504591E+02  1.521668E+02
  1.504591E+02  1.525885E+02
  1.504591E+02  1.530102E+02
  1.504591E+02  1.534319E+02
  1.504591E+02  1.538535E+02
  1.504591E+02  1.542752E+02
  1.504591E+02  1.546969E+02
  1.504591E+02  1.551186E+02
  1.504591E+02  1.555402E+02
  1.504591E+02  1.559619E+02
  1.504591E+02  1.563836E+02
  1.504591E+02  1.568053E+02
  1.504591E+02  1.572269E+02
  1.504591E+02  1.576486E+02
  1.504591E+02  1.580703E+02
  1.504591E+02  1.584920E+02
  1.504591E+02  1.589137E+02
  1.504591E+02  1.593353E+02
  1.504591E+02  1.597570E+02
  1.504591E+02  1.601787E+02
  1.504591E+02  1.606004E+02
  1.504591E+02  1.610220E+02
  1.504591E+02  1.614437E+02
  1.504591E+02  1.618654E+02
  1.504591E+02  1.622871E+02
  1.504591E+02  1.627087E+02
  1.504591E+02  1.631304E+02
  1.504591E+02  1.635521E+02
  1.504591E+02  1.639738E+02
  1.504591E+02  1.643954E+02
  1.504591E+02  1.648171E+02
  1.504591E+02  1.652388E+02
  1.504591E+02  1.656605E+02
  1.504591E+02  1.660822E+02
  1.504591E+02  1.665038E+02
  1.504591E+02  1.669255E+02
  1.504591E+02  1.673472E+02
  1.504591E+02  1.677689E+02
  1.504591E+02  1.681905E+02
  1.504591E+02  1.686122E+02
  1.504591E+02  1.690339E+02
  1.504591E+02  1.694556E+02
  1.504591E+02  1.698772E+02
  1.504591E+02  1.702989E+02
  1.504591E+02  1.707206E+02
  1.504591E+02  1.711423E+02
  1.504591E+02  1.715640E+02
  1.504591E+02  1.719856E+02
  1.504591E+02  1.724073E+02
  1.504591E+02  1.728290E+02
  1.504591E+02  1.732507E+02
  1.504591E+02  1.736723E+02
  1.504591E+02  1.740940E+02
  1.504591E+02  1.745157E+02
  1.504591E+02  1.749374E+02
  1.504591E+02  1.753590E+02
  1.504591E+02  1.757807E+02
  1.504591E+02  1.762024E+02
  1.504591E+02  1.766241E+02
  1.504591E+02  1.770457E+02
  1.504591E+02  1.774674E+02
  1.504591E+02  1.778891E+02
  1.504591E+02  1.783108E+02
  1.504591E+02  1.787325E+02
  1.504591E+02  1.791541E+02
  1.504591E+02  1.795758E+02
  1.504591E+02  1.799975E+02
  1.504591E+02  1.804192E+02
  1.499972E+02  1.804192E+02
  1.495354E+02  1.804192E+02
  1.490736E+02  1.804192E+02
  1.486117E+02  1.804192E+02
  1.481499E+02  1.804192E+02
  1.476881E+02  1.804192E+02
  1.472262E+02  1.804192E+02
  1.467644E+02  1.804192E+02
  1.463026E+02  1.804192E+02
  1.458407E+02  1.804192E+02
  1.453789E+02  1.804192E+02
  1.449170E+02  1.804192E+02
  1.444552E+02  1.804192E+02
  1.439934E+02  1.804192E+02
  1.435315E+02  1.804192E+02
  1.430697E+02  1.804192E+02
  1.426079E+02  1.804192E+02
  1.421460E+02  1.804192E+02
  1.416842E+02  1.804192E+02
  1.412224E+02  1.804192E+02
  1.407605E+02  1.804192E+02
  1.402987E+02  1.804192E+02
  1.398368E+02  1.804192E+02
  1.393750E+02  1.804192E+02
  1.389132E+02  1.804192E+02
  1.384513E+02  1.804192E+02
  1.379895E+02  1.804192E+02
  1.375277E+02  1.804192E+02
  1.370658E+02  1.804192E+02
  1.366040E+02  1.804192E+02
  1.361422E+02  1.804192E+02
  1.356803E+02  1.804192E+02
  1.352185E+02  1.804192E+02
  1.347566E+02  1.804192E+02
  1.342948E+02  1.804192E+02
  1.338330E+02  1.804192E+02
  1.333711E+02  1.804192E+02
  1.329093E+02  1.804192E+02
  1.324475E+02  1.804192E+02
  1.319856E+02  1.804192E+02
  1.315238E+02  1.804192E+02
  1.310620E+02  1.804192E+02
  1.306001E+02  1.804192E+02
  1.301383E+02  1.804192E+02
  1.296764E+02  1.804192E+02
  1.292146E+02  1.804192E+02
  1.287528E+02  1.804192E+02
  1.282909E+02  1.804192E+02
  1.278291E+02  1.804192E+02
  1.273673E+02  1.804192E+02
  1.269054E+02  1.804192E+02
  1.264436E+02  1.804192E+02
  1.259818E+02  1.804192E+02
  1.255199E+02  1.804192E+02
  1.250581E+02  1.804192E+02
  1.245962E+02  1.804192E+02
  1.241344E+02  1.804192E+02
  1.236726E+02  1.804192E+02
  1.232107E+02  1.804192E+02
  1.227489E+02  1.804192E+02
  1.222871E+02  1.804192E+02
  1.218252E+02  1.804192E+02
  1.213634E+02  1.804192E+02
  1.209016E+02  1.804192E+02
  1.204397E+02  1.804192E+02
  1.199779E+02  1.804192E+02
  1.195160E+02  1.804192E+02
  1.190542E+02  1.804192E+02
  1.185924E+02  1.804192E+02
  1.181305E+02  1.804192E+02
  1.176687E+02  1.804192E+02
  1.172069E+02  1.804192E+02
  1.167450E+02  1.804192E+02
  1.162832E+02  1.804192E+02
  1.158214E+02  1.804192E+02
  1.153595E+02  1.804192E+02
  1.148977E+02  1.804192E+02
  1.144358E+02  1.804192E+02
  1.139740E+02  1.804192E+02
  1.135122E+02  1.804192E+02
  1.130503E+02  1.804192E+02
  1.125885E+02  1.804192E+02
  1.121267E+02  1.804192E+02
  1.116648E+02  1.804192E+02
  1.112030E+02  1.804192E+02
  1.107412E+02  1.804192E+02
  1.102793E+02  1.804192E+02
  1.098175E+02  1.804192E+02
  1.093556E+02  1.804192E+02
  1.088938E+02  1.804192E+02
  1.084320E+02  1.804192E+02
  1.079701E+02  1.804192E+02
  1.075083E+02  1.804192E+02
  1.070465E+02  1.804192E+02
  1.065846E+02  1.804192E+02
  1.061228E+02  1.804192E+02
  1.056610E+02  1.804192E+02
  1.051991E+02  1.804192E+02
  1.047373E+02  1.804192E+02
  1.042754E+02  1.804192E+02
  1.038136E+02  1.804192E+02
  1.033518E+02  1.804192E+02
  1.028899E+02  1.804192E+02
  1.024281E+02  1.804192E+02
  1.019663E+02  1.804192E+02
  1.015044E+02  1.804192E+02
  1.010426E+02  1.804192E+02
  1.005808E+02  1.804192E+02
  1.001189E+02  1.804192E+02
  9.965709E+01  1.804192E+02
  9.919525E+01  1.804192E+02
  9.873341E+01  1.804192E+02
  9.827158E+01  1.804192E+02
  9.780974E+01  1.804192E+02
  9.734790E+01  1.804192E+02
  9.688607E+01  1.804192E+02
  9.642423E+01  1.804192E+02
  9.596240E+01  1.804192E+02
  9.550056E+01  1.804192E+02
  9.503872E+01  1.804192E+02
  9.457689E+01  1.804192E+02
  9.411505E+01  1.804192E+02
  9.365321E+01  1.804192E+02
  9.319138E+01  1.804192E+02
  9.272954E+01  1.804192E+02
  9.226770E+01  1.804192E+02
  9.180587E+01  1.804192E+02
  9.134403E+01  1.804192E+02
  9.088220E+01  1.804192E+02
  9.042036E+01  1.804192E+02
  8.995852E+01  1.804192E+02
  8.949669E+01  1.804192E+02
  8.903485E+01  1.804192E+02
  8.857301E+01  1.804192E+02
  8.811118E+01  1.804192E+02
  8.764934E+01  1.804192E+02
  8.718751E+01  1.804192E+02
  8.672567E+01  1.804192E+02
  8.626383E+01  1.804192E+02
  8.580200E+01  1.804192E+02
  8.534016E+01  1.804192E+02
  8.487832E+01  1.804192E+02
  8.441649E+01  1.804192E+02
  8.395465E+01  1.804192E+02
  8.349281E+01  1.804192E+02
  8.303098E+01  1.804192E+02
  8.256914E+01  1.804192E+02
  8.210731E+01  1.804192E+02
  8.164547E+01  1.804192E+02
  8.118363E+01  1.804192E+02
  8.072180E+01  1.804192E+02
  8.025996E+01  1.804192E+02
  7.979812E+01  1.804192E+02
  7.933629E+01  1.804192E+02
  7.887445E+01  1.804192E+02
  7.841261E+01  1.804192E+02
  7.795078E+01  1.804192E+02
  7.748894E+01  1.804192E+02
  7.702711E+01  1.804192E+02
  7.656527E+01  1.804192E+02
  7.610343E+01  1.804192E+02
  7.564160E+01  1.804192E+02
  7.517976E+01  1.804192E+02
  7.471792E+01  1.804192E+02
  7.425609E+01  1.804192E+02
  7.379425E+01  1.804192E+02
  7.333242E+01  1.804192E+02
  7.287058E+01  1.804192E+02
  7.240874E+01  1.804192E+02
  7.194691E+01  1.804192E+02
  7.148507E+01  1.804192E+02
  7.102323E+01  1.804192E+02
  7.056140E+01  1.804192E+02
  7.009956E+01  1.804192E+02
